0	According to Fedallah, why should you hang a sperm whale's head on one side of a ship and a right whale's on the other?	Your boat won't capsize	94
127	Which character is often seen as an allegorical representation of God?	Moby Dick	

128	Which characters survive the Pequod's sinking?	Only Ishmael	
	 17	0.23046	How does the Pequod sink?	She is rammed by Moby Dick. 	92	
	164	0.20714	Who owns the Pequod?	Bildad and Peleg	135	
	 76	0.20714	What is the Pequod named after?	An extinct Massachusetts Indian tribe		
	 92	0.20393	What keeps Ishmael afloat after the Pequod sinks?	A coffin	128	

129	Which member of the crew is a religious Christian man?	Starbuck	

130	Which was the first team to kill a whale?	Stubb and Tashtego	
	102	0.17557	What was the sperm whale most highly prized for?	Spermaceti and sperm oil, used as lamp oil, among other uses		
	 40	0.15074	What do the crew find in an old, blind, growth-covered whale that they kill?	A stone harpoon head	59	

131	Who are Ahab's mates?	Starbuck, Stubbs, Flask	
	137	0.21890	Who is Captain Ahab?	The dark, brooding, peg-legged captain of the ship, the Pequod, and the protagonist of the novel. His entire motivation in the book is to find and kill Moby Dick, the whale that  caused him to lose his leg.	68	
	 80	0.19166	What is the name of Ahab's ship?	The Pequod		
	 81	0.19166	What is the name of Ahab's wife?	She is nameless		
	  7	0.19166	After what is Ahab's ship named?	An extinct Native American tribe in Massachusetts	80	
	 79	0.19166	What is the name of Ahab's harpooner?	Fedallah		
	103	0.16174	When Ahab and Starbuck talk about their families, how does Ahab see himself on his relentless quest?	A pathetic fool		

132	Who are the "five dusky phantoms" that appear when the first whale hunt begins?	Ahab's secret whaling crew	189
	 12	0.16107	For what were whales primarily hunted?	Oil	98	

133	Who goes insane after being left alone adrift at sea?	Pip	

134	Who is Ahab's personal harpooner and spiritual guide?	Fedallah	
	 37	0.16756	What causes Ahab's harpoon to flicker with fire?	Atmospheric static	105	

135	Who is Bildad?	The other co-owner of the ship Pequod. He is the exact opposite of Captain Peleg; he is cool in temperament, religious, and shrewd.  Bildad and Peleg hire the crew.	
	 96	0.16703	What religious sect do Peleg and Bildad belong to?	Quakers		
	196	0.15900	What religion do Peleg, Bildad, and Starbuck share?	Quakerism		

136	Who is Bulkington?	A quiet but dangerous sailor, whom Ishmael sees for the first time in the Spouter Inn. Later, Bulkington is Ishmael's shipmate on the whaling voyage.	

137	Who is Captain Ahab?	The dark, brooding, peg-legged captain of the ship, the Pequod, and the protagonist of the novel. His entire motivation in the book is to find and kill Moby Dick, the whale that  caused him to lose his leg.	68
	 68	0.31153	What is Captain Ahab's artificial leg made of?	Ivory	13	
	  7	0.25000	After what is Ahab's ship named?	An extinct Native American tribe in Massachusetts	80	
	 47	0.23519	What does Fedallah prophesize will kill Captain Ahab?	Hemp	44	
	185	0.22617	Who warns Ishmael of Captain Ahab as 'Old Thunder'?	Elijah	141	
	 81	0.21890	What is the name of Ahab's wife?	She is nameless		
	131	0.21890	Who are Ahab's mates?	Starbuck, Stubbs, Flask		

138	Who is Captain Boomer?	One-armed English whaling captain; master of the Samuel Enderby	46
	 46	0.17635	What does Captain Boomer want to do since Moby Dick took his arm?	Avoid Moby Dick	138	
	139	0.16927	Who is Captain Peleg?	Retired whaleman of Nantucket.  Former chief-mate and later co-owner of the ship Pequod. He is an imposing, short- tempered, and foul-mouthed man.  Bildad and Peleg hire the crew.		

139	Who is Captain Peleg?	Retired whaleman of Nantucket.  Former chief-mate and later co-owner of the ship Pequod. He is an imposing, short- tempered, and foul-mouthed man.  Bildad and Peleg hire the crew.	
	138	0.16927	Who is Captain Boomer?	One-armed English whaling captain; master of the Samuel Enderby	46	

140	Who is Daggoo?	Third harpooner on the Pequod; described as 'a gigantic, coal-black negro-savage'	109
	109	0.16626	When Daggoo and a Spanish sailor start to fight, what stops them?	A storm		

141	Who is Elijah?	Shabbily dressed street prophet in New Bedford; warns of Captain Ahab as 'Old Thunder'	185

142	Who is Father Mapple?	The chaplain (in New Bedford) who gives a moving sermon based on the Biblical story of Jonah and the whale in the Whalemen's chapel.	163

143	Who is Fedallah?	Strange, "oriental" old Parsee; Ahab's harpooner and personal prophet	47
	 27	0.30957	Out of what is Fedallah's turban made?	His hair	69	
	 69	0.30957	What is Fedallah's turban made of?	His own hair	27	
	 47	0.17216	What does Fedallah prophesize will kill Captain Ahab?	Hemp	44	

144	Who is Flask?	Third mate of the Pequod; from Martha's Vineyard	70
	 70	0.30957	What is Flask's nickname?	King-Post	144	

145	Who is Fleece?	The old Negro cook on the ship.  He has bad knees. Under Stubb's instructions, he preaches a sermon to the sharks hovering around the dead sperm whale, tied to the ship's side.	

146	Who is Gabriel?	The self-styled prophet on the ship, Jeroboam. He believes himself to be the incarnation of the Shaker God and influences all the crewmembers on board. He warns them of the White Whale.	
	118	0.24798	When the crew encounter the crazed prophet Gabriel, what does Gabriel prophesize as Ahab's fate?	Dead and down there		

147	Who is Ishmael?	The narrator of the novel and the only sailor to survive from the Pequod. He tells the entire story and actively participates in the drama that unfolds on Captain Ahab's whaling ship.	71
	 92	0.21890	What keeps Ishmael afloat after the Pequod sinks?	A coffin	128	
	 82	0.20714	What is the name of Ishmael's unlikely roommate and bedfellow?	Queequeg		
	 88	0.20052	What is the ship that rescues Ishmael at the end of the novel?	Rachel	190	
	 14	0.19137	How do live whales smell, according to Ishmael?	Pleasantly musky	2	
	 50	0.19137	What does Ishmael claim is the most famous part of a whale?	Its tail	175	
	 22	0.18337	In what state does Ishmael meet Queequeg?	Massachusetts	4	

148	Who is Mayhew?	The captain of the Jeroboam, who had sighted and chased Moby Dick. Mayhew meets Ahab and tells him how the whale had killed his mate, Macey, during the chase.	

149	Who is Moby Dick?	A giant and elusive white sperm whale. He serves as Captain Ahab's antagonist in the novel. Ahab's goal in life is to kill Moby Dick for having bitten off his leg.	
	199	0.26901	Who are the Quaker characters in Moby Dick?	Starbuck, Peleg, and Bildad		
	 78	0.26901	What is the famous first line of Moby Dick?	Call me Ishmael.		
	188	0.23108	To whom did Melville dedicate Moby Dick?	Nathaniel Hawthorne	123	
	107	0.19357	When Ahab realizes that Moby Dick is now chasing him, what does he say?	That's bad		
	 43	0.19357	What does Ahab promise to the first man who spots Moby Dick?	A gold doubloon	42	
	 19	0.18717	How many of the Pequod's crew survive their encounter with Moby Dick?	One	128	

150	Who is Mrs. Hosea Hussey?	The irate wife of the innkeeper at 'Try Pots', Nantucket. In the innkeeper's absence, she runs the affairs of the inn efficiently.	

151	Who is Peter Coffin?	The deathly-named innkeeper of the Spouter Inn at New Bedford.	
	  4	0.17419	According to Peter Coffin, what is Queequeg out doing when Ishmael learns that Queequeg will be his roommate?	Selling shrunken heads	100	

152	Who is Pip?	The cabin boy on the Pequod. He is a young Negro who is very nervous and quiet by temperament and loses his mind when he has been abandoned in the sea for awhile.  He becomes half idiot-half prophet.	
	  9	0.25598	Because Pip's insane rantings move Ahab, Ahab gives Pip what?	The captain's quarters	63	
	 29	0.18337	Pip describes the doubloon on the mast as the ship's what?	Navel	45	

153	Who is Queequeg?	A native of Kokovoko in the Fiji islands and an expert harpooner. Despite his religion and customs, he is able to develop a bond with Ishmael. Queequeg accompanies Ishmael on the whaling voyage to the Pacific and dies when the ship sinks.	
	  4	0.22748	According to Peter Coffin, what is Queequeg out doing when Ishmael learns that Queequeg will be his roommate?	Selling shrunken heads	100	
	 23	0.20985	Ishmael decides he likes the fact that Queequeg is a pagan because Queequeg lacks a Christian's what?	Hollow courtesies	153	
	 39	0.20569	What covers Queequeg's skin?	Tattoos	153	
	100	0.16703	What was Queequeg on his home island?	A prince	153	
	 22	0.15900	In what state does Ishmael meet Queequeg?	Massachusetts	4	

154	Who is Radney?	The wicked and unjust mate on the Town-Ho. He is punished as though by divine providence when Moby Dick kills him.	

155	Who is Starbuck?	A Quaker from Nantucket who serves as the first mate to the captain on the Pequod. He is an intelligent and brave officer who lives his life by Christian principles.	
	113	0.18337	When Starbuck sees a row of muskets, what does he consider doing?	Killing Ahab		
	198	0.18337	With what does Starbuck consider killing Ahab?	Musket		

156	Who is Steel Kit?	The popular sailor on Town-Ho who leads a mutiny on board. He secretly plans to kill Radney, the most hated mate on the Town-Ho.	

157	Who is Stubb?	Second mate of the Pequod; from Cape Cod	3

158	Who is Tashtego?	Stubb's harpooner; craves rum	165
	114	0.20714	When Tashtego nearly drowns, what is he trapped in?	A whale's head		
	165	0.15319	Who rescues Tashtego when he falls overboard inside the whale's head?	Queequeg		

159	Who is telling the story in the novel?	Ishmael	71
	 87	0.15074	What is the name of the ship in the story?	The Pequod		

160	Who is the harpooner that Queequeq rescues?	Tashtego	
	 79	0.15074	What is the name of Ahab's harpooner?	Fedallah		

161	Who is the only crewmate who opposes Ahab's plan to devote the ship's mission to hunt the White Whale?	Starbuck	
	 80	0.17419	What is the name of Ahab's ship?	The Pequod		
	  7	0.17419	After what is Ahab's ship named?	An extinct Native American tribe in Massachusetts	80	

162	Who is the second mate on the Pequod?	Stubb	84
	 33	0.24347	The name of the First Mate is?	Starbuck	85	
	164	0.24347	Who owns the Pequod?	Bildad and Peleg	135	
	 85	0.24347	What is the name of the Third Mate?	Flask	193	
	193	0.24347	Who is the third mate?	Flask	85	
	 76	0.24347	What is the Pequod named after?	An extinct Massachusetts Indian tribe		
	 18	0.15074	How is the Pequod decorated?	With whale bones	179	

163	Who is the subject of Father Mapple's sermon?	Jonah	77

164	Who owns the Pequod?	Bildad and Peleg	135
	 76	0.50000	What is the Pequod named after?	An extinct Massachusetts Indian tribe		
	 36	0.30957	What are the mates' names on the Pequod?	Starbuck, Stubbs, Flask	162	
	179	0.30957	With what is the Pequod adorned?	Sperm whale teeth	18	
	 18	0.30957	How is the Pequod decorated?	With whale bones	179	
	162	0.24347	Who is the second mate on the Pequod?	Stubb	84	
	 17	0.24347	How does the Pequod sink?	She is rammed by Moby Dick. 	92	

165	Who rescues Tashtego when he falls overboard inside the whale's head?	Queequeg	
	158	0.15319	Who is Tashtego?	Stubb's harpooner; craves rum	165	

166	Who says the following: "If man will strike, strike through the mask! . . . That inscrutable thing is chiefly what I hate."	Ahab	

167	Who says the following: "Though it come to the last, I shall still go before thee thy pilot . . . . Hemp only can kill thee."	Fedallah	

168	Who says the following: "Vengeance on a dumb brute! That simply smote thee from blindest instinct! Madness! To be enraged with a dumb thing seems blasphemous."	Starbuck	

169	Who wins the doubloon from the mast?	Ahab	106
	 29	0.20148	Pip describes the doubloon on the mast as the ship's what?	Navel	45	
	 45	0.17138	What does Ahab see when he studies the gold doubloon nailed to the mast?	Himself	42	
	 75	0.15074	What is the "doubloon" offered for?	The first man to spot Moby Dick		

170	Why are whaling ships always well-lit?	Free access to oil	
	  0	0.20273	According to Fedallah, why should you hang a sperm whale's head on one side of a ship and a right whale's on the other?	Your boat won't capsize	94	
	184	0.16756	What is it called when two or more whale ships meet at sea?	  A "gam"	72	

171	Why does Ishmael claim that Nantucket has the largest empire in the world?	It owns the seas	187
	 50	0.16912	What does Ishmael claim is the most famous part of a whale?	Its tail	175	
	175	0.15074	Why does Ishmael think whales are so mysterious?	They're always mostly hidden	174	

172	Why does Ishmael find it odd that the French have been most successful in representing whales in art?	France doesn't hunt whales	175
	175	0.20382	Why does Ishmael think whales are so mysterious?	They're always mostly hidden	174	
	 50	0.15616	What does Ishmael claim is the most famous part of a whale?	Its tail	175	

173	Why does Ishmael think that he doesn't keep a very good watch?	He daydreams too much	194
	175	0.23046	Why does Ishmael think whales are so mysterious?	They're always mostly hidden	174	
	174	0.19166	Why does Ishmael think that the natural dangers of the sea are so insidious?	So much is hidden	175	

174	Why does Ishmael think that the natural dangers of the sea are so insidious?	So much is hidden	175
	173	0.19166	Why does Ishmael think that he doesn't keep a very good watch?	He daydreams too much	194	

175	Why does Ishmael think whales are so mysterious?	They're always mostly hidden	174
	173	0.23046	Why does Ishmael think that he doesn't keep a very good watch?	He daydreams too much	194	
	 50	0.21503	What does Ishmael claim is the most famous part of a whale?	Its tail	175	
	172	0.20382	Why does Ishmael find it odd that the French have been most successful in representing whales in art?	France doesn't hunt whales	175	
	 48	0.20148	What does Ishmael call the mysterious spout of water that leads the crew onward, but never turns into a whale?	Spirt-spout		
	122	0.19166	Where does Ishmael want to go to find a berth on a whaling ship?	Nantucket		
	 52	0.17456	What does Ishmael decide he needs to do after seeing how dangerous a whale hunt can be?	Rewrite his will	183	

176	Why is the Pequod unable to pursue the "Grand Armada" of sperm whales that they encounter near Sunda?	Malaysian Pirates appear	181

177	Why is the whale-line so dangerous once it is attached to a whale?	People can get tangled	174
	183	0.20569	How dangerous is whaling?	Whaling was one of the most dangerous occupations of the 19th century	52	

178	With what does Queequeg sleep?	His harpoon	16
	 22	0.20148	In what state does Ishmael meet Queequeg?	Massachusetts	4	
	 57	0.16610	What does Queequeg do when the bumpkin that was mocking him falls into the ocean?	Dives in after him		
	116	0.15168	When preparing to process the first dead whale, how does Queequeg almost loose his hand?	A dead shark's teeth		

179	With what is the Pequod adorned?	Sperm whale teeth	18
	 76	0.30957	What is the Pequod named after?	An extinct Massachusetts Indian tribe		
	164	0.30957	Who owns the Pequod?	Bildad and Peleg	135	
	 36	0.19166	What are the mates' names on the Pequod?	Starbuck, Stubbs, Flask	162	
	 17	0.15074	How does the Pequod sink?	She is rammed by Moby Dick. 	92	
	162	0.15074	Who is the second mate on the Pequod?	Stubb	84	

180	With whom does Ishmael share a bed at the Spouter-Inn?	Queequeg	22
	147	0.18337	Who is Ishmael?	The narrator of the novel and the only sailor to survive from the Pequod. He tells the entire story and actively participates in the drama that unfolds on Captain Ahab's whaling ship.	71	
	 22	0.15350	In what state does Ishmael meet Queequeg?	Massachusetts	4	

181	What happened when the Pequod neared Sunda? ?	Malaysian Pirates scared them away from the hunting grounds.	176
	164	0.20714	Who owns the Pequod?	Bildad and Peleg	135	
	 76	0.20714	What is the Pequod named after?	An extinct Massachusetts Indian tribe		

182	What do whales eat?	Plankton and other brit	
	  3	0.19417	According to Ishmael, who are the only people besides Stubb that still eat whale meat?	The Eskimos	14	
	 90	0.19166	What is the study of whales called?	Cetology	12	
	183	0.16927	How dangerous is whaling?	Whaling was one of the most dangerous occupations of the 19th century	52	
	 56	0.16756	What does Pip do the first time he goes out whaling and a whale bumps the bottom of the boat?	Jumps out in fear		
	187	0.15074	What is the world capital of whaling?	Nantucket	171	
	 12	0.15074	For what were whales primarily hunted?	Oil	98	

183	How dangerous is whaling?	Whaling was one of the most dangerous occupations of the 19th century	52
	177	0.20569	Why is the whale-line so dangerous once it is attached to a whale?	People can get tangled	174	
	 52	0.18717	What does Ishmael decide he needs to do after seeing how dangerous a whale hunt can be?	Rewrite his will	183	
	 90	0.16927	What is the study of whales called?	Cetology	12	
	182	0.16927	What do whales eat?	Plankton and other brit		

184	What is it called when two or more whale ships meet at sea?	  A "gam"	72
	200	0.16986	What happened to the whaling ship called The Essex?	It was attacked and sunk by a sperm whale, inspiring Melville's story 		
	170	0.16756	Why are whaling ships always well-lit?	Free access to oil		
	  0	0.16285	According to Fedallah, why should you hang a sperm whale's head on one side of a ship and a right whale's on the other?	Your boat won't capsize	94	
	122	0.15074	Where does Ishmael want to go to find a berth on a whaling ship?	Nantucket		

185	Who warns Ishmael of Captain Ahab as 'Old Thunder'?	Elijah	141
	137	0.22617	Who is Captain Ahab?	The dark, brooding, peg-legged captain of the ship, the Pequod, and the protagonist of the novel. His entire motivation in the book is to find and kill Moby Dick, the whale that  caused him to lose his leg.	68	
	147	0.17873	Who is Ishmael?	The narrator of the novel and the only sailor to survive from the Pequod. He tells the entire story and actively participates in the drama that unfolds on Captain Ahab's whaling ship.	71	
	 68	0.15074	What is Captain Ahab's artificial leg made of?	Ivory	13	

186	Who wears a whale-penis pelt while slicing pieces of blubber for the pots?	The mincer	61
	 61	0.34256	What does the mincer wear when slicing pieces of blubber for the pots?	A whale-penis pelt	186	

187	What is the world capital of whaling?	Nantucket	171
	 25	0.16610	Ishmael reflects that traveling around the world to hunt whales really amounts to what?	Going in circles	12	
	 90	0.15074	What is the study of whales called?	Cetology	12	
	182	0.15074	What do whales eat?	Plankton and other brit		

188	To whom did Melville dedicate Moby Dick?	Nathaniel Hawthorne	123
	149	0.23108	Who is Moby Dick?	A giant and elusive white sperm whale. He serves as Captain Ahab's antagonist in the novel. Ahab's goal in life is to kill Moby Dick for having bitten off his leg.		
	 64	0.16756	What frightens Ishmael the most about Moby Dick?	The whiteness of the whale	149	
	 78	0.16756	What is the famous first line of Moby Dick?	Call me Ishmael.		
	199	0.16756	Who are the Quaker characters in Moby Dick?	Starbuck, Peleg, and Bildad		

189	What is the scientific study of whales called?	cetology?	
	182	0.15074	What do whales eat?	Plankton and other brit		

190	How does the ship Rachel figure in Ishmael's story?	She rescues him in the end.	88
	 87	0.24347	What is the name of the ship in the story?	The Pequod		
	122	0.19166	Where does Ishmael want to go to find a berth on a whaling ship?	Nantucket		
	147	0.17873	Who is Ishmael?	The narrator of the novel and the only sailor to survive from the Pequod. He tells the entire story and actively participates in the drama that unfolds on Captain Ahab's whaling ship.	71	
	 35	0.17456	To what does Ishmael liken the experience of shipping aboard a whaler?	Committing suicide	122	
	 93	0.17456	What mainland city does Ishmael, the book's narrator, ship out from?	New Bedford	122	
	 88	0.15093	What is the ship that rescues Ishmael at the end of the novel?	Rachel	190	

191	What flavor permeates all others on Nantucket?	Fish	60

192	Where is Ahab's scar that resembles a lightning bolt?	On Ahab's cheek	62
	 62	0.26820	What does the scar on Ahab's cheek resemble?	A lightning bolt	192	

193	Who is the third mate?	Flask	85
	 33	0.50000	The name of the First Mate is?	Starbuck	85	
	 84	0.30957	What is the name of the Second Mate?	Stubb	162	
	162	0.24347	Who is the second mate on the Pequod?	Stubb	84	

194	What does Ishmail say about himself keeping watch?	He daydreams too much	173

195	Who wears a turban made of his own hair?	Fedallah's	
	 27	0.16469	Out of what is Fedallah's turban made?	His hair	69	
	 69	0.16469	What is Fedallah's turban made of?	His own hair	27	

196	What religion do Peleg, Bildad, and Starbuck share?	Quakerism	
	135	0.15900	Who is Bildad?	The other co-owner of the ship Pequod. He is the exact opposite of Captain Peleg; he is cool in temperament, religious, and shrewd.  Bildad and Peleg hire the crew.		

197	Who are the first, second, and third mates?	Starbuck, Stubbs, Flask	

198	With what does Starbuck consider killing Ahab?	Musket	
	113	0.28325	When Starbuck sees a row of muskets, what does he consider doing?	Killing Ahab		
	 47	0.21503	What does Fedallah prophesize will kill Captain Ahab?	Hemp	44	
	103	0.21403	When Ahab and Starbuck talk about their families, how does Ahab see himself on his relentless quest?	A pathetic fool		
	155	0.18337	Who is Starbuck?	A Quaker from Nantucket who serves as the first mate to the captain on the Pequod. He is an intelligent and brave officer who lives his life by Christian principles.		
	112	0.17522	When Starbuck confronts Ahab about leaking oil barrels that are costing the crew profit, how does Ahab respond?	Points a gun at Starbuck		

199	Who are the Quaker characters in Moby Dick?	Starbuck, Peleg, and Bildad	
	149	0.26901	Who is Moby Dick?	A giant and elusive white sperm whale. He serves as Captain Ahab's antagonist in the novel. Ahab's goal in life is to kill Moby Dick for having bitten off his leg.		
	 64	0.19166	What frightens Ishmael the most about Moby Dick?	The whiteness of the whale	149	
	 78	0.19166	What is the famous first line of Moby Dick?	Call me Ishmael.		
	188	0.16756	To whom did Melville dedicate Moby Dick?	Nathaniel Hawthorne	123	
	125	0.15074	Which body part has Ahab lost to Moby Dick?	His leg		

200	What happened to the whaling ship called The Essex?	It was attacked and sunk by a sperm whale, inspiring Melville's story 	
	184	0.16986	What is it called when two or more whale ships meet at sea?	  A "gam"	72	
	 87	0.15478	What is the name of the ship in the story?	The Pequod		

